Date,Price,"Vol., thsd."
19/07/2022,1068.25,41.44
18/07/2022,1115.25,40.77
15/07/2022,1112.5,37.94
14/07/2022,1067.25,58.2
13/07/2022,1095.5,53.75
12/07/2022,1192.5,1.18
11/07/2022,1192.5,16.34
08/07/2022,1133.5,16.26
07/07/2022,1129.25,13.52
06/07/2022,1082.75,21.22
05/07/2022,1153.75,28.4
04/07/2022,1238.75,17.46
01/07/2022,1226.5,22.58
30/06/2022,1160,26.92
29/06/2022,1219.75,30.32
28/06/2022,1218.75,32.36
27/06/2022,1262.5,27.69
24/06/2022,1302,21.38
23/06/2022,1290.5,27.89
22/06/2022,1284.25,32.7
21/06/2022,1320.25,31.47
20/06/2022,1317,23.39
17/06/2022,1294,46.22
16/06/2022,1300.25,30.94
15/06/2022,1332.25,44.39
14/06/2022,1297.75,42.82
13/06/2022,1267.75,49.61
10/06/2022,1389.5,0.97
09/06/2022,1389.5,16.91
08/06/2022,1339.75,18.45
07/06/2022,1336.5,24.24
06/06/2022,1353,19.28
03/06/2022,1318.5,11.41
02/06/2022,1258.5,13.86
01/06/2022,1270,21.97
31/05/2022,1244.25,28.71
30/05/2022,1196,21.09
27/05/2022,1168.75,19.64
26/05/2022,1159.5,19.11
25/05/2022,1110,26.18
24/05/2022,1093.25,25.54
23/05/2022,1071,25.19
20/05/2022,1068,21.75
19/05/2022,1045,36.68
18/05/2022,1047.75,29.53
17/05/2022,1090.5,37.25
16/05/2022,1094,21.82
13/05/2022,1107,41.59
12/05/2022,1138.75,1.76
11/05/2022,1138.75,10.02
10/05/2022,1126,21.78
09/05/2022,1083.25,22
06/05/2022,1139,23.54
05/05/2022,1189.5,25.6
04/05/2022,1193,29.65
03/05/2022,1196.5,20.55
02/05/2022,1247.75,13.85
29/04/2022,1227.25,23.82
28/04/2022,1190.75,24.79
27/04/2022,1169.25,21.03
26/04/2022,1129.25,32.84
25/04/2022,1065.5,22.55
22/04/2022,1118.75,20.27
21/04/2022,1112.25,29.99
20/04/2022,1128.5,28.28
19/04/2022,1103.5,34.84
18/04/2022,1171.75,16.75
14/04/2022,1119.75,45.37
13/04/2022,1056.25,53.31
12/04/2022,1040.25,0.94
11/04/2022,1040.25,13.21
08/04/2022,1015.5,13.46
07/04/2022,982.5,14.88
06/04/2022,1054.25,19.93
05/04/2022,1080.25,19.81
04/04/2022,1138.25,20.02
01/04/2022,1091,18.54
31/03/2022,1060.75,17.77
30/03/2022,1087.5,22.8
29/03/2022,1063,33.84
28/03/2022,1130.75,22.42
25/03/2022,1195.75,26.9
24/03/2022,1233.75,27.05
23/03/2022,1235.75,26.47
22/03/2022,1171.25,30.49
21/03/2022,1157.75,34.49
18/03/2022,1064.75,33.87
17/03/2022,1056.5,47.48
16/03/2022,919.5,41.93
15/03/2022,904,60.64
14/03/2022,964,45.35
11/03/2022,1012,68.06
10/03/2022,1522.5,0.84
09/03/2022,1522.5,17.86
08/03/2022,1492.75,26.83
07/03/2022,1297.75,38.39
04/03/2022,1184.25,33.33
03/03/2022,1095.5,38.99
02/03/2022,1044,49.72
01/03/2022,962,57.54
28/02/2022,881.25,59.99
25/02/2022,836.5,47.1
24/02/2022,891.25,102.7
23/02/2022,831,58.14
22/02/2022,834.25,66.1
21/02/2022,823,44.4
18/02/2022,811.5,76.75
17/02/2022,809.5,98.73
16/02/2022,837.5,111.4
15/02/2022,818.25,91.55
14/02/2022,839.75,87.04
11/02/2022,827.25,109.72
10/02/2022,829.75,3.21
09/02/2022,829.75,25.57
08/02/2022,812.5,39.17
07/02/2022,852.5,48.02
04/02/2022,851.5,51.28
03/02/2022,818.75,52.62
02/02/2022,800.5,25.38
01/02/2022,802,45.5
31/01/2022,796.25,44.44
28/01/2022,802,47.04
27/01/2022,789.75,60.68
26/01/2022,787.5,53.96
25/01/2022,761.5,53.18
24/01/2022,753.25,66.48
21/01/2022,769.25,70.76
20/01/2022,773.25,104.1
19/01/2022,776,83.56
18/01/2022,765.25,108.55
17/01/2022,762.25,65.16
14/01/2022,749.25,91.24
13/01/2022,737.5,113.82
12/01/2022,726,3.07
11/01/2022,726,27.99
10/01/2022,711,44.43
07/01/2022,712.5,34.37
06/01/2022,712.5,53.4
05/01/2022,702,33.67
04/01/2022,685.75,37.11
03/01/2022,676,21.27
31/12/2021,667,23.24
30/12/2021,677.75,22.82
29/12/2021,672.25,38.33
28/12/2021,678,18.75
27/12/2021,676.75,16.17
24/12/2021,653,6.8
23/12/2021,661.5,42.55
22/12/2021,649,39.31
21/12/2021,639.25,58.38
20/12/2021,606.25,79.17
17/12/2021,641.5,58.67
16/12/2021,653,78.64
15/12/2021,635.5,60.98
14/12/2021,642.25,69.05
13/12/2021,648.75,76.79
10/12/2021,653.25,2.73
09/12/2021,653.25,31.37
08/12/2021,651.5,33.85
07/12/2021,648.5,39.66
06/12/2021,622.25,41.32
03/12/2021,619,45.14
02/12/2021,609.75,61.54
01/12/2021,616,57.63
30/11/2021,599.75,73.62
29/11/2021,625,80.44
26/11/2021,604.25,107.16
25/11/2021,688.5,31.73
24/11/2021,694.25,51.27
23/11/2021,686,74.71
22/11/2021,674,94.71
19/11/2021,657.5,169.87
18/11/2021,687,97.27
17/11/2021,690.25,108.26
16/11/2021,701.75,96.2
15/11/2021,687,108.39
12/11/2021,698.5,137.05
11/11/2021,735.5,7.57
10/11/2021,735.5,37.22
09/11/2021,737.5,74.68
08/11/2021,727.5,46.04
05/11/2021,720.75,42.3
04/11/2021,709.5,47.52
03/11/2021,704.5,46.11
02/11/2021,722,60.46
01/11/2021,724.25,35.11
29/10/2021,718.5,48.92
28/10/2021,714.25,62.17
27/10/2021,726.75,88.64
26/10/2021,743,58.31
25/10/2021,744.25,46.72
22/10/2021,732.25,71.21
21/10/2021,722.5,105.26
20/10/2021,738.25,137.81
19/10/2021,735,134.56
18/10/2021,738.5,131.74
15/10/2021,746.75,126.56
14/10/2021,727.5,144.39
13/10/2021,723.25,112.79
12/10/2021,727.5,6.89
11/10/2021,727.5,37.99
08/10/2021,716.75,45.16
07/10/2021,704.5,48.31
06/10/2021,703.5,53.88
05/10/2021,720.25,89.18
04/10/2021,697.5,83.3
01/10/2021,673.25,44.34
30/09/2021,676.25,59.79
29/09/2021,666.75,76.49
28/09/2021,664.25,80.79
27/09/2021,669.25,103.6
24/09/2021,655.25,59.98
23/09/2021,648,115.61
22/09/2021,636.25,91.77
21/09/2021,620,82.78
20/09/2021,627.5,92.46
17/09/2021,631.5,91.03
16/09/2021,628.75,84.95
15/09/2021,633.25,97.67
14/09/2021,615,135.36
13/09/2021,615,114.84
10/09/2021,605.5,2.68
09/09/2021,605.5,37.47
08/09/2021,605,76.53
07/09/2021,602,58.31
06/09/2021,607,39.69
03/09/2021,613.25,30.75
02/09/2021,617.25,43.41
01/09/2021,595,42.51
31/08/2021,601.5,88.73
30/08/2021,603.25,49.73
27/08/2021,598.5,80.06
26/08/2021,588.75,80.84
25/08/2021,589,61.47
24/08/2021,584.5,60.54
23/08/2021,569.25,76.37
20/08/2021,546.25,64.87
19/08/2021,543.25,90.78
18/08/2021,570.75,61.83
17/08/2021,574.25,68.42
16/08/2021,571.25,102.7
13/08/2021,582.5,58.22
12/08/2021,575.5,4.71
11/08/2021,575.5,42.09
10/08/2021,579.5,46.32
09/08/2021,562,73.61
06/08/2021,580.25,38.93
05/08/2021,585,31.04
04/08/2021,581.5,47.06
03/08/2021,591.75,54.99
02/08/2021,596.25,34.52
30/07/2021,613.25,37.24
29/07/2021,609.25,41.03
28/07/2021,601,48.85
27/07/2021,600.5,49.16
26/07/2021,600,71.57
23/07/2021,599,43.72
22/07/2021,592.5,83.56
21/07/2021,585.25,104.91
20/07/2021,562.25,88.66
19/07/2021,562.5,132.99
16/07/2021,597,83.88
15/07/2021,601.25,75.49
14/07/2021,612.5,72.3
13/07/2021,613,58.08
12/07/2021,610,4.82
09/07/2021,610,38.63
08/07/2021,592.25,64.65
07/07/2021,585.5,43.79
06/07/2021,598.75,38.45
05/07/2021,615.5,30.21
02/07/2021,611.25,39.45
01/07/2021,606,53.16
30/06/2021,596.75,43.48
29/06/2021,600.25,59.4
28/06/2021,599.5,41.74
25/06/2021,606,45.79
24/06/2021,603.25,42.54
23/06/2021,607,65.12
22/06/2021,600.25,81.77
21/06/2021,596,118.1
18/06/2021,593.5,69.72
17/06/2021,591.5,116.19
16/06/2021,605.75,78.98
15/06/2021,596.5,65.79
14/06/2021,594.25,63.8
11/06/2021,589.5,83.28
10/06/2021,584.75,5.24
09/06/2021,584.75,37.17
08/06/2021,580.5,72.93
07/06/2021,580.5,57.14
04/06/2021,581.25,27.96
03/06/2021,576.25,39.07
02/06/2021,577.75,35.46
01/06/2021,573,41.46
31/05/2021,567.25,14.26
28/05/2021,565.5,58.8
27/05/2021,561.75,52.68
26/05/2021,561,39.55
25/05/2021,558.5,60.6
24/05/2021,556.75,44.48
21/05/2021,546.5,57.68
20/05/2021,546.5,73.77
19/05/2021,543.5,96.86
18/05/2021,566,99.15
17/05/2021,563.5,81.51
14/05/2021,557.25,78.47
13/05/2021,548.75,95.95
12/05/2021,556.25,5.22
11/05/2021,556.25,37.69
10/05/2021,552.5,50.75
07/05/2021,550.5,35.75
06/05/2021,551,43.28
05/05/2021,559.25,54.19
04/05/2021,551.25,44.81
03/05/2021,543.5,21.95
30/04/2021,533.75,45.71
29/04/2021,543.75,50.82
28/04/2021,539.25,38.48
27/04/2021,525.5,58.21
26/04/2021,522.75,45.01
23/04/2021,525,55.24
22/04/2021,521.25,65.19
21/04/2021,520.25,57.87
20/04/2021,519,76.05
19/04/2021,529,80.28
16/04/2021,531.5,57.99
15/04/2021,530,50.58
14/04/2021,528.25,81.65
13/04/2021,509.5,82.8
12/04/2021,503.75,5.67
09/04/2021,503.75,48.08
08/04/2021,500.5,40.62
07/04/2021,493.5,51.39
06/04/2021,503.5,43.15
05/04/2021,498.5,17.9
01/04/2021,496.25,53.35
31/03/2021,505.25,54.3
30/03/2021,506.5,43.59
29/03/2021,505.25,42.15
26/03/2021,510.75,64.9
25/03/2021,488,70.52
24/03/2021,508,61.08
23/03/2021,497.25,97.05
22/03/2021,513.5,62.5
19/03/2021,510.5,102.55
18/03/2021,515.5,133.68
17/03/2021,532.25,86.23
16/03/2021,538.5,100.02
15/03/2021,544,92.71
12/03/2021,553.25,80.09
11/03/2021,530.5,6.09
10/03/2021,530.5,37.67
09/03/2021,537.75,35.55
08/03/2021,546,52.39
05/03/2021,547.5,42.81
04/03/2021,535.25,81.17
03/03/2021,520,35.58
02/03/2021,517.75,62.06
01/03/2021,526.75,49.73
26/02/2021,532,44.54
25/02/2021,542.25,52.24
24/02/2021,541.5,49.82
23/02/2021,532,72
22/02/2021,526,83.47
19/02/2021,523,98.63
18/02/2021,526.75,123.49
17/02/2021,519.25,120.35
16/02/2021,515.25,105.74
15/02/2021,518.25,97.6
12/02/2021,502.75,95.88
11/02/2021,501,5.39
10/02/2021,501,41.51
09/02/2021,496.25,55.93
08/02/2021,493.5,36.13
05/02/2021,487.5,35.69
04/02/2021,475.5,45.41
03/02/2021,477.25,51.02
02/02/2021,471.75,58.19
01/02/2021,454.25,51.42
29/01/2021,450.25,73.98
28/01/2021,451.25,54.66
27/01/2021,456,59.59
26/01/2021,451,50.65
25/01/2021,448.5,55.38
22/01/2021,449.25,77.38
21/01/2021,455,77.26
20/01/2021,459.5,85.72
19/01/2021,459.25,77.33
18/01/2021,453.5,61.76
15/01/2021,452,80.73
14/01/2021,459.5,98.63
13/01/2021,460.25,79.59
12/01/2021,445.75,8.08
11/01/2021,445.75,45.24
08/01/2021,443.75,45.88
07/01/2021,436.25,52.45
06/01/2021,434.75,58.5
05/01/2021,431.75,48.89
04/01/2021,419.75,51.79
31/12/2020,420.75,31.03
30/12/2020,425.25,38.66
29/12/2020,424.75,40.3
28/12/2020,426.75,19.94
24/12/2020,423.5,19.76
23/12/2020,427,49.04
22/12/2020,418,48.13
21/12/2020,414.25,105.47
18/12/2020,433.5,79
17/12/2020,426.75,64.54
16/12/2020,418.75,75.66
15/12/2020,419.75,74.35
14/12/2020,410.5,77.18
11/12/2020,412,88.55
10/12/2020,398.5,4.35
09/12/2020,398.5,51.84
08/12/2020,402,43.51
07/12/2020,401.5,38.96
04/12/2020,397.5,50.38
03/12/2020,396.5,38.6
02/12/2020,390.5,37.95
01/12/2020,386.25,52.57
30/11/2020,387,46.36
27/11/2020,391.5,39.22
26/11/2020,389,36.97
25/11/2020,389.25,74.63
24/11/2020,388.75,81.05
23/11/2020,370.25,59.72
20/11/2020,359.5,81.6
19/11/2020,357.75,86.66
18/11/2020,360.75,89.44
17/11/2020,350.25,70.99
16/11/2020,352.75,82.27
13/11/2020,344.75,82.93
12/11/2020,358.5,3.04
11/11/2020,358.5,23.18
10/11/2020,351,43.37
09/11/2020,343.75,58.73
06/11/2020,322.75,30.58
05/11/2020,327,47.74
04/11/2020,327.5,31.78
03/11/2020,316.75,38.3
02/11/2020,307.25,52.26
30/10/2020,305,45.49
29/10/2020,304,66.63
28/10/2020,314.75,65.68
27/10/2020,329.5,45.81
26/10/2020,320.25,63.21
23/10/2020,335,61.69
22/10/2020,336.25,54.31
21/10/2020,328,94.16
20/10/2020,337.25,64.71
19/10/2020,341,68.71
16/10/2020,344.75,62.62
15/10/2020,341.5,96.42
14/10/2020,343,59.59
13/10/2020,339.25,89.6
12/10/2020,347,8.27
09/10/2020,347,42.07
08/10/2020,343.5,46.07
07/10/2020,332.25,36.19
06/10/2020,341.75,47.13
05/10/2020,329,41.96
02/10/2020,314.75,45.78
01/10/2020,317,63.65
30/09/2020,329.5,59.6
29/09/2020,325.5,59.08
28/09/2020,330.25,45.13
25/09/2020,325.25,48
24/09/2020,320.75,77.18
23/09/2020,325.75,72.89
22/09/2020,322.25,68.77
21/09/2020,321.75,100.88
18/09/2020,339.75,93.05
17/09/2020,340,88.89
16/09/2020,325.25,108.52
15/09/2020,320,109.54
14/09/2020,319.75,67.09
11/09/2020,324,88.46
10/09/2020,317.25,3.86
09/09/2020,317.25,38.64
08/09/2020,309.5,64.59
07/09/2020,328,25.39
04/09/2020,335.5,32.48
03/09/2020,334.5,74.64
02/09/2020,355.25,53.83
01/09/2020,365.75,36.31
31/08/2020,362,26.43
28/08/2020,365.5,45.98
27/08/2020,362.5,67.57
26/08/2020,371,60.94
25/08/2020,378.5,60.13
24/08/2020,370.75,59.16
21/08/2020,360,105.98
20/08/2020,371,77.58
19/08/2020,376.75,62.42
18/08/2020,380,74.88
17/08/2020,375,54.11
14/08/2020,374.5,51.25
13/08/2020,376.5,59.32
12/08/2020,376,4.4
11/08/2020,376,39.89
10/08/2020,367.75,29.13
07/08/2020,369,36.62
06/08/2020,374.5,22.35
05/08/2020,388,49.78
04/08/2020,370.75,39.43
03/08/2020,370,35.73
31/07/2020,365,28.9
30/07/2020,360.25,57.58
29/07/2020,377.25,30.28
28/07/2020,371,41.66
27/07/2020,370,44.1
24/07/2020,374.75,37.91
23/07/2020,377.75,48.98
22/07/2020,379.25,44.38
21/07/2020,386.75,72.58
20/07/2020,370.5,60.99
17/07/2020,367.5,57.12
16/07/2020,369,44.61
15/07/2020,371,57.04
14/07/2020,366.5,95.59
13/07/2020,368.5,63.02
10/07/2020,364.5,3.25
09/07/2020,364.5,35.63
08/07/2020,367.75,36.92
07/07/2020,370.5,30.83
06/07/2020,372.5,34.41
03/07/2020,364,19.89
02/07/2020,363,31.44
01/07/2020,357.5,45.24
30/06/2020,352.25,51.08
29/06/2020,348,26.34
26/06/2020,339,38.52
25/06/2020,344.5,56.15
24/06/2020,345.75,51.92
23/06/2020,367.75,51.12
22/06/2020,364.5,57.1
19/06/2020,364.5,80.03
18/06/2020,353.75,66.63
17/06/2020,349.5,84.42
16/06/2020,346,82.32
15/06/2020,330.5,75.27
12/06/2020,328.5,73.24
11/06/2020,336,3.49
10/06/2020,336,29.01
09/06/2020,329,38.45
08/06/2020,330,31.76
05/06/2020,330.5,42.96
04/06/2020,302.5,39.67
03/06/2020,307.25,43.98
02/06/2020,314,45.33
01/06/2020,293.75,37.83
29/05/2020,283.75,51.67
28/05/2020,281,58.88
27/05/2020,286.75,43.66
26/05/2020,297,50.08
25/05/2020,299.75,9.58
22/05/2020,287.75,55.05
21/05/2020,296.5,50.61
20/05/2020,299.5,72.24
19/05/2020,290.25,83.87
18/05/2020,302.75,90.16
15/05/2020,269.75,87.12
14/05/2020,255.25,98.22
13/05/2020,245.25,102.87
12/05/2020,240,4.59
11/05/2020,240,25.31
08/05/2020,242.25,11.1
07/05/2020,237.75,34.34
06/05/2020,228,34.54
05/05/2020,241.75,38.98
04/05/2020,210.75,32.67
01/05/2020,220,29.22
30/04/2020,236.75,48.69
29/04/2020,208.5,42.89
28/04/2020,191.5,34.08
27/04/2020,190.75,36.15
24/04/2020,205,58.14
23/04/2020,227.75,45.87
22/04/2020,212,73.15
21/04/2020,216,104.27
20/04/2020,261.75,76.84
17/04/2020,275.5,94.22
16/04/2020,271,101.39
15/04/2020,260.75,95.56
14/04/2020,279.5,99.83
13/04/2020,298.5,71.89
09/04/2020,302.5,105.73
08/04/2020,298,3.59
07/04/2020,298,25.28
06/04/2020,293.75,39.97
03/04/2020,297,39.17
02/04/2020,276,77.69
01/04/2020,271.75,61
31/03/2020,292.75,44.51
30/03/2020,285.25,57.47
27/03/2020,300.25,48.21
26/03/2020,303.75,39.82
25/03/2020,306,40.63
24/03/2020,303.25,41.7
23/03/2020,286,58.3
20/03/2020,301,82.35
19/03/2020,287.75,71.9
18/03/2020,271.25,86.85
17/03/2020,300,89.08
16/03/2020,306.25,103.93
13/03/2020,336.5,122.58
12/03/2020,376,5.25
11/03/2020,376,34.13
10/03/2020,369,49.32
09/03/2020,359.25,70.34
06/03/2020,413.25,74.44
05/03/2020,456,74.81
04/03/2020,462.25,52.44
03/03/2020,460.25,82.75
02/03/2020,454.5,61.52
28/02/2020,441,75.06
27/02/2020,445.25,113.67
26/02/2020,468.75,103.08
25/02/2020,485.75,71.23
24/02/2020,485.5,73.88
21/02/2020,508.5,85.65
20/02/2020,519,86.92
19/02/2020,517,98.34
18/02/2020,504,102.28
17/02/2020,510.25,74.66
14/02/2020,514.5,80.11
13/02/2020,512.5,123.96
12/02/2020,494.25,3.64
11/02/2020,494.25,36.87
10/02/2020,492.5,55.61
07/02/2020,505.25,42.1
06/02/2020,507.75,44.09
05/02/2020,506.25,46.21
04/02/2020,491.75,46.71
03/02/2020,483.5,48.65
31/01/2020,501,43.13
30/01/2020,509,65.34
29/01/2020,523.25,67.3
28/01/2020,525,91.65
27/01/2020,511.5,76.14
24/01/2020,536,62.45
23/01/2020,545.5,105.69
22/01/2020,552.25,113.11
21/01/2020,569,94.9
20/01/2020,576.75,49.4
17/01/2020,568.75,109.17
16/01/2020,576,115.7
15/01/2020,575.75,88.17
14/01/2020,579.5,108.84
13/01/2020,577,98.94
10/01/2020,593.25,6.95
09/01/2020,593.25,37.54
08/01/2020,606.25,55.61
07/01/2020,616.75,51.66
06/01/2020,620,69.49
03/01/2020,625.5,60.66
02/01/2020,615.5,40.51
01/01/2020,621.38,
31/12/2019,614,30.18
30/12/2019,623,44.42
27/12/2019,626,37.81
26/12/2019,623,15.94
24/12/2019,615.25,26.32
23/12/2019,612.5,34.75
20/12/2019,613.5,54.36
19/12/2019,614.5,63.21
18/12/2019,609.75,72.03
17/12/2019,613.5,77.76
16/12/2019,606.75,92.27
13/12/2019,595.25,82.96
12/12/2019,579,5.7
11/12/2019,579,39.38
10/12/2019,590.25,37.66
09/12/2019,586.25,62.46
06/12/2019,587.25,40.11
05/12/2019,583.5,46.45
04/12/2019,579,47.87
03/12/2019,570,57.21
02/12/2019,575,48.71
29/11/2019,572,50.53
28/11/2019,586.25,33.24
27/11/2019,587.5,44.75
26/11/2019,589.5,61.55
25/11/2019,582.75,40.29
22/11/2019,581.75,56.26
21/11/2019,579,73.19
20/11/2019,573.75,93.68
19/11/2019,567.5,104.72
18/11/2019,571.75,80.73
15/11/2019,587.25,74.78
14/11/2019,580.75,86.64
13/11/2019,575.25,130.08
12/11/2019,583.5,6.74
11/11/2019,583.5,47.52
08/11/2019,576.5,51.13
07/11/2019,583.25,42.11
06/11/2019,586.75,44.8
05/11/2019,589.5,42.64
04/11/2019,594,38.21
01/11/2019,578,39.43
31/10/2019,567,61.6
30/10/2019,582,46.47
29/10/2019,591.25,63.12
28/10/2019,591.75,60.06
25/10/2019,597.75,81.7
24/10/2019,599,73.31
23/10/2019,590.75,93.12
22/10/2019,593,70.32
21/10/2019,582,61.57
18/10/2019,589.25,46.05
17/10/2019,584,64.55
16/10/2019,587.75,75.39
15/10/2019,583.5,99.13
14/10/2019,579.25,107.69
11/10/2019,595.75,106.15
10/10/2019,591.25,6.46
09/10/2019,591.25,47.91
08/10/2019,578.75,61.93
07/10/2019,588.75,57.98
04/10/2019,579.75,49.19
03/10/2019,566.25,52.65
02/10/2019,570.5,51.8
01/10/2019,587.25,49.53
30/09/2019,590.25,52.66
27/09/2019,602.25,54.74
26/09/2019,593.25,51.71
25/09/2019,596.5,61.26
24/09/2019,606,59.37
23/09/2019,612,70.47
20/09/2019,617.25,57.62
19/09/2019,615.75,94.6
18/09/2019,611,100.34
17/09/2019,620,186.2
16/09/2019,637.25,220.72
13/09/2019,577,73.89
12/09/2019,589.5,2.97
11/09/2019,589.5,28.89
10/09/2019,600.75,38.69
09/09/2019,592.25,35.16
06/09/2019,575.5,39.18
05/09/2019,586.25,45.81
04/09/2019,574,38.83
03/09/2019,551,54.77
02/09/2019,555.5,31.1
30/08/2019,561,52.06
29/08/2019,571.75,52.24
28/08/2019,569.5,40.82
27/08/2019,553.5,59.37
26/08/2019,558,31.39
23/08/2019,556,62.16
22/08/2019,565,38.44
21/08/2019,572,86.73
20/08/2019,563.5,52.33
19/08/2019,561,55.89
16/08/2019,559.5,49.3
15/08/2019,560,67.9
14/08/2019,561,75.32
13/08/2019,576,85.2
12/08/2019,555.5,6.24
09/08/2019,555.5,40.19
08/08/2019,542.75,42.85
07/08/2019,533.75,49.6
06/08/2019,559.25,47.71
05/08/2019,564.75,41.39
02/08/2019,578,44.27
01/08/2019,586.25,44.17
31/07/2019,601.75,34.49
30/07/2019,592.25,40.55
29/07/2019,586.75,38.04
26/07/2019,584,25.1
25/07/2019,588.25,31.67
24/07/2019,592.5,47.48
23/07/2019,585,48.34
22/07/2019,584.75,52.55
19/07/2019,576,61.44
18/07/2019,569,88.49
17/07/2019,583,74.93
16/07/2019,600,78.73
15/07/2019,600.5,48.44
12/07/2019,605,57.94
11/07/2019,594.5,7.43
10/07/2019,594.5,31.13
09/07/2019,576.25,47.9
08/07/2019,579.25,42
05/07/2019,576.75,28.69
04/07/2019,574.75,21.68
03/07/2019,573.75,34.22
02/07/2019,577.5,46.05
01/07/2019,590.5,52.63
28/06/2019,595,41.68
27/06/2019,594,49.13
26/06/2019,599.25,48.03
25/06/2019,589,34.93
24/06/2019,579.75,41.43
21/06/2019,587,63.98
20/06/2019,579.5,64.85
19/06/2019,560.25,57.64
18/06/2019,562.5,66.6
17/06/2019,558,56.29
14/06/2019,564,61.4
13/06/2019,558,94.49
12/06/2019,559.25,3.56
11/06/2019,559.25,34.4
10/06/2019,559.25,33.77
07/06/2019,558,25.87
06/06/2019,542,44
05/06/2019,542.25,46.4
04/06/2019,560.5,43.79
03/06/2019,561.75,50.23
31/05/2019,577.5,43.44
30/05/2019,598,35.08
29/05/2019,605.75,63.88
28/05/2019,618.75,43.9
27/05/2019,621.25,16.73
24/05/2019,604.75,72.28
23/05/2019,607.5,109.69
22/05/2019,632.5,122.71
21/05/2019,645,117.86
20/05/2019,651.5,87.34
17/05/2019,657,99.02
16/05/2019,665.25,147.42
15/05/2019,650.5,106.5
14/05/2019,636.25,122.05
13/05/2019,639.25,104.35
10/05/2019,632.25,4.15
09/05/2019,632.25,20.19
08/05/2019,639.25,29.78
07/05/2019,634.25,29.08
06/05/2019,640,17.3
03/05/2019,649,37.61
02/05/2019,637.5,70.94
01/05/2019,639,54.53
30/04/2019,638,78.78
29/04/2019,630.5,61.32
26/04/2019,623.25,57.75
25/04/2019,646.25,54.36
24/04/2019,644.25,42.26
23/04/2019,648.25,51.04
22/04/2019,648.75,40.13
18/04/2019,635.5,58.91
17/04/2019,637,66.83
16/04/2019,633.5,74.77
15/04/2019,629.75,76.67
12/04/2019,633,72.88
11/04/2019,627,7.67
10/04/2019,627,28.65
09/04/2019,622.25,43.08
08/04/2019,625.75,45.13
05/04/2019,618,28.32
04/04/2019,615.75,39.39
03/04/2019,611,35.98
02/04/2019,613.75,41.17
01/04/2019,606.75,45.37
29/03/2019,605.25,46.66
28/03/2019,600,50.39
27/03/2019,608.25,36.48
26/03/2019,608.75,41.13
25/03/2019,606.75,47.52
22/03/2019,597.25,63.09
21/03/2019,610.25,60.36
20/03/2019,618.5,68.38
19/03/2019,609.25,66.62
18/03/2019,605,99.68
15/03/2019,606.75,74.39
14/03/2019,610.75,70.2
13/03/2019,609.25,91.65
12/03/2019,612,2.58
11/03/2019,612,37.98
08/03/2019,610.25,46.88
07/03/2019,622.25,38.24
06/03/2019,620,39.13
05/03/2019,619.25,56.09
04/03/2019,622.75,52.94
01/03/2019,614.5,55.85
28/02/2019,625,65.38
27/02/2019,623.75,38.89
26/02/2019,615.75,48.03
25/02/2019,607,41.32
22/02/2019,622,44.5
21/02/2019,621,48.67
20/02/2019,616.5,82.76
19/02/2019,610.5,93.3
18/02/2019,617.75,55.98
15/02/2019,615.5,81.96
14/02/2019,597.25,83.75
13/02/2019,594.5,115.2
12/02/2019,582.5,3.21
11/02/2019,582.5,29.84
08/02/2019,582.5,42.3
07/02/2019,574.25,30.2
06/02/2019,582.25,29.85
05/02/2019,579.75,24.17
04/02/2019,580.5,32.34
01/02/2019,578.25,33
31/01/2019,584.5,50.12
30/01/2019,578.75,51.27
29/01/2019,572.25,64.74
28/01/2019,555.5,37.03
25/01/2019,568,27.71
24/01/2019,567.25,32.01
23/01/2019,568,43.01
22/01/2019,565.25,51.27
21/01/2019,574.25,34.41
18/01/2019,574.25,54.35
17/01/2019,563.25,48.8
16/01/2019,568.25,57.89
15/01/2019,557,79.97
14/01/2019,567.5,99.63
11/01/2019,568.5,74.24
10/01/2019,561,6.01
09/01/2019,561,40.92
08/01/2019,546.5,39.08
07/01/2019,543.25,38.63
04/01/2019,528.5,42.82
03/01/2019,512.25,43.06
02/01/2019,517,46.02
31/12/2018,510.75,20.5
28/12/2018,493.25,44.05
27/12/2018,504.5,46.77
26/12/2018,504.25,29.12
24/12/2018,514,19.9
21/12/2018,515.25,77.35
20/12/2018,522,64.82
19/12/2018,538.75,73.49
18/12/2018,530.25,62.7
17/12/2018,550.25,50.11
14/12/2018,556.25,43.83
13/12/2018,557.5,64.61
12/12/2018,569.25,4.94
11/12/2018,569.25,28.1
10/12/2018,572.25,34.71
07/12/2018,587.25,30.94
06/12/2018,556.5,32.67
05/12/2018,586.75,27.47
04/12/2018,587.25,45.85
03/12/2018,577.75,53.17
30/11/2018,550.75,38.8
29/11/2018,559.75,47.17
28/11/2018,566,63.15
27/11/2018,578.5,71.44
26/11/2018,585.75,56.53
23/11/2018,576.75,59.9
22/11/2018,598.25,46.39
21/11/2018,606,117.45
20/11/2018,613,109.49
19/11/2018,630.5,68.73
16/11/2018,633.25,84.5
15/11/2018,637.75,106.79
14/11/2018,644.5,135.37
13/11/2018,639,115.45
12/11/2018,669.5,7.81
09/11/2018,669.5,29.61
08/11/2018,681.5,61.09
07/11/2018,692.75,49.72
06/11/2018,677.5,36.12
05/11/2018,682,38.8
02/11/2018,678.25,54.72
01/11/2018,685.75,55.18
31/10/2018,709.25,64
30/10/2018,701.75,45.63
